id,url,title,price,latitude,longitude,metro_name,metro_distance,distanceType,update_time
349278950,https://arenda.mirkvartir.ru/349278950/,"1-комн. квартира, 30 м2, 10/20 этаж",33000,59.943806,30.47619,Ладожская,,0.0,2025-08-28T12:30:00
349136364,https://arenda.mirkvartir.ru/349136364/,"1-комн. квартира, 27.2 м2, 6/10 этаж",55000,59.96711,30.350718,Выборгская,,0.0,2025-08-28T12:51:54
347186528,https://arenda.mirkvartir.ru/347186528/,"1-комн. квартира, 36.9 м2, 9/9 этаж",40000,59.885372,30.431014,Елизаровская,,0.0,2026-04-02T06:54:28.843
358817262,https://arenda.mirkvartir.ru/358817262/,"1-комн. квартира, 36 м2, 7/12 этаж",30000,59.8382988,30.10836601,,,,2026-04-03T01:06:09.33
349848031,https://arenda.mirkvartir.ru/349848031/,"2-комн. квартира, 70 м2, 8/16 этаж",80000,59.988658,30.200408,Новокрестовская,2.0,1.0,2025-12-23T07:01:16
358990989,https://arenda.mirkvartir.ru/358990989/,"1-комн. квартира, 38 м2, 10/10 этаж",40000,59.850934,30.415096,Проспект Славы,18.0,1.0,2026-02-24T16:40:48
358963623,https://arenda.mirkvartir.ru/358963623/,"3-комн. квартира, 60 м2, 9/9 этаж",50000,59.835179,30.36329,Купчино,13.0,1.0,2026-02-24T16:41:16
358624678,https://arenda.mirkvartir.ru/358624678/,"3-комн. квартира, 42 м2, 3/5 этаж",33000,59.837029,30.26762,Проспект Ветеранов,20.0,1.0,2026-02-24T16:41:08
350928947,https://arenda.mirkvartir.ru/350928947/,"2-комн. квартира, 60 м2, 3/10 этаж",70000,60.037432,30.202483,Пионерская,16.0,2.0,2025-08-13T11:40:17
255870687,https://arenda.mirkvartir.ru/255870687/,"3-комн. квартира, 93 м2, 3/6 этаж",69900,59.935782,30.237912,Приморская,19.0,1.0,2026-02-24T16:41:10
352957741,https://arenda.mirkvartir.ru/352957741/,"1-комн. квартира, 51 м2, 5/8 этаж",75000,59.983211,30.243949,Крестовский остров,16.0,1.0,2025-11-12T21:00:14
231178614,https://arenda.mirkvartir.ru/231178614/,"2-комн. квартира, 47 м2, 4/5 этаж",70000,59.93025,30.365958,Лиговский проспект,18.0,1.0,2025-12-23T07:09:00
275174002,https://arenda.mirkvartir.ru/275174002/,"3-комн. квартира, 60 м2, 7/9 этаж",47000,60.004253,30.395872,Политехническая,20.0,1.0,2026-02-24T16:41:12
292856031,https://arenda.mirkvartir.ru/292856031/,"2-комн. квартира, 45 м2, 1/9 этаж",39000,60.000285,30.276396,Пионерская,20.0,1.0,2026-02-24T16:41:07
310943317,https://arenda.mirkvartir.ru/310943317/,"3-комн. квартира, 103.4 м2, 4/4 этаж",100000,59.916564,30.291146,Фрунзенская,19.0,1.0,2025-11-12T21:48:15
306956867,https://arenda.mirkvartir.ru/306956867/,"1-комн. квартира, 28.8 м2, 1/4 этаж",40000,59.901675,30.322291,Фрунзенская,19.0,1.0,2025-12-22T19:07:26
